2015-08-10 10:44:51 DEBUG logging:55 - Logging Provider: org.jboss.logging.Log4jLoggerProvider
2015-08-10 10:44:51 INFO  LogHelper:46 - HHH000204: Processing PersistenceUnitInfo [
	name: default
	...]
2015-08-10 10:45:01 DEBUG BasicTypeRegistry:146 - Adding type registration date -> org.hibernate.type.DateType@367baf67
2015-08-10 10:45:01 DEBUG BasicTypeRegistry:146 - Adding type registration java.sql.Date -> org.hibernate.type.DateType@367baf67
2015-08-10 10:45:01 DEBUG BasicTypeRegistry:146 - Adding type registration time -> org.hibernate.type.TimeType@168556cf
2015-08-10 10:45:01 DEBUG BasicTypeRegistry:146 - Adding type registration java.sql.Time -> org.hibernate.type.TimeType@168556cf
2015-08-10 10:45:01 DEBUG BasicTypeRegistry:146 - Adding type registration timestamp -> org.hibernate.type.TimestampType@af3b0db
2015-08-10 10:45:01 DEBUG BasicTypeRegistry:146 - Adding type registration java.sql.Timestamp -> org.hibernate.type.TimestampType@af3b0db
2015-08-10 10:45:01 DEBUG BasicTypeRegistry:146 - Adding type registration java.util.Date -> org.hibernate.type.TimestampType@af3b0db
2015-08-10 10:45:01 DEBUG BasicTypeRegistry:146 - Adding type registration dbtimestamp -> org.hibernate.type.DbTimestampType@71878d5a
2015-08-10 10:45:01 DEBUG BasicTypeRegistry:146 - Adding type registration calendar -> org.hibernate.type.CalendarType@67179928
2015-08-10 10:45:01 DEBUG BasicTypeRegistry:146 - Adding type registration java.util.Calendar -> org.hibernate.type.CalendarType@67179928
2015-08-10 10:45:01 DEBUG BasicTypeRegistry:146 - Adding type registration java.util.GregorianCalendar -> org.hibernate.type.CalendarType@67179928
2015-08-10 10:45:01 DEBUG BasicTypeRegistry:146 - Adding type registration calendar_date -> org.hibernate.type.CalendarDateType@be4982d
2015-08-10 10:45:01 DEBUG BasicTypeRegistry:146 - Adding type registration locale -> org.hibernate.type.LocaleType@78b6da3f
2015-08-10 10:45:01 DEBUG BasicTypeRegistry:146 - Adding type registration java.util.Locale -> org.hibernate.type.LocaleType@78b6da3f
2015-08-10 10:45:01 DEBUG BasicTypeRegistry:146 - Adding type registration currency -> org.hibernate.type.CurrencyType@6b6a3486
2015-08-10 10:45:01 DEBUG BasicTypeRegistry:146 - Adding type registration java.util.Currency -> org.hibernate.type.CurrencyType@6b6a3486
2015-08-10 10:45:01 DEBUG BasicTypeRegistry:146 - Adding type registration timezone -> org.hibernate.type.TimeZoneType@4913ac97
2015-08-10 10:45:01 DEBUG BasicTypeRegistry:146 - Adding type registration java.util.TimeZone -> org.hibernate.type.TimeZoneType@4913ac97
2015-08-10 10:45:01 DEBUG BasicTypeRegistry:146 - Adding type registration class -> org.hibernate.type.ClassType@257ef7ca
2015-08-10 10:45:01 DEBUG BasicTypeRegistry:146 - Adding type registration java.lang.Class -> org.hibernate.type.ClassType@257ef7ca
2015-08-10 10:45:01 DEBUG BasicTypeRegistry:146 - Adding type registration uuid-binary -> org.hibernate.type.UUIDBinaryType@40216e38
2015-08-10 10:45:01 DEBUG BasicTypeRegistry:146 - Adding type registration java.util.UUID -> org.hibernate.type.UUIDBinaryType@40216e38
2015-08-10 10:45:01 DEBUG BasicTypeRegistry:146 - Adding type registration uuid-char -> org.hibernate.type.UUIDCharType@2560a086
2015-08-10 10:45:01 DEBUG BasicTypeRegistry:146 - Adding type registration pg-uuid -> org.hibernate.type.PostgresUUIDType@3ed88f8f
2015-08-10 10:45:01 DEBUG BasicTypeRegistry:146 - Adding type registration binary -> org.hibernate.type.BinaryType@7d7eabb2
2015-08-10 10:45:01 DEBUG BasicTypeRegistry:146 - Adding type registration byte[] -> org.hibernate.type.BinaryType@7d7eabb2
2015-08-10 10:45:01 DEBUG BasicTypeRegistry:146 - Adding type registration [B -> org.hibernate.type.BinaryType@7d7eabb2
2015-08-10 10:45:01 DEBUG BasicTypeRegistry:146 - Adding type registration wrapper-binary -> org.hibernate.type.WrapperBinaryType@74d083c8
2015-08-10 10:45:01 DEBUG BasicTypeRegistry:146 - Adding type registration Byte[] -> org.hibernate.type.WrapperBinaryType@74d083c8
2015-08-10 10:45:01 DEBUG BasicTypeRegistry:146 - Adding type registration [Ljava.lang.Byte; -> org.hibernate.type.WrapperBinaryType@74d083c8
2015-08-10 10:45:01 DEBUG BasicTypeRegistry:146 - Adding type registration image -> org.hibernate.type.ImageType@1f5c1b81
2015-08-10 10:45:01 DEBUG BasicTypeRegistry:146 - Adding type registration characters -> org.hibernate.type.CharArrayType@33af0cf0
2015-08-10 10:45:01 DEBUG BasicTypeRegistry:146 - Adding type registration char[] -> org.hibernate.type.CharArrayType@33af0cf0
2015-08-10 10:45:01 DEBUG BasicTypeRegistry:146 - Adding type registration [C -> org.hibernate.type.CharArrayType@33af0cf0
2015-08-10 10:45:01 DEBUG BasicTypeRegistry:146 - Adding type registration wrapper-characters -> org.hibernate.type.CharacterArrayType@1829aa45
2015-08-10 10:45:01 DEBUG BasicTypeRegistry:146 - Adding type registration [Ljava.lang.Character; -> org.hibernate.type.CharacterArrayType@1829aa45
2015-08-10 10:45:01 DEBUG BasicTypeRegistry:146 - Adding type registration Character[] -> org.hibernate.type.CharacterArrayType@1829aa45
2015-08-10 10:45:01 DEBUG BasicTypeRegistry:146 - Adding type registration text -> org.hibernate.type.TextType@3879ed80
2015-08-10 10:45:01 DEBUG BasicTypeRegistry:146 - Adding type registration ntext -> org.hibernate.type.NTextType@8f911ab
2015-08-10 10:45:01 DEBUG BasicTypeRegistry:146 - Adding type registration blob -> org.hibernate.type.BlobType@31525ed3
2015-08-10 10:45:01 DEBUG BasicTypeRegistry:146 - Adding type registration java.sql.Blob -> org.hibernate.type.BlobType@31525ed3
2015-08-10 10:45:01 DEBUG BasicTypeRegistry:146 - Adding type registration materialized_blob -> org.hibernate.type.MaterializedBlobType@66248b58
2015-08-10 10:45:01 DEBUG BasicTypeRegistry:146 - Adding type registration clob -> org.hibernate.type.ClobType@2498b498
2015-08-10 10:45:01 DEBUG BasicTypeRegistry:146 - Adding type registration java.sql.Clob -> org.hibernate.type.ClobType@2498b498
2015-08-10 10:45:01 DEBUG BasicTypeRegistry:146 - Adding type registration nclob -> org.hibernate.type.NClobType@45c21bc8
2015-08-10 10:45:01 DEBUG BasicTypeRegistry:146 - Adding type registration java.sql.NClob -> org.hibernate.type.NClobType@45c21bc8
2015-08-10 10:45:01 DEBUG BasicTypeRegistry:146 - Adding type registration materialized_clob -> org.hibernate.type.MaterializedClobType@4010aa86
2015-08-10 10:45:01 DEBUG BasicTypeRegistry:146 - Adding type registration materialized_nclob -> org.hibernate.type.MaterializedNClobType@3c848bb2
2015-08-10 10:45:01 DEBUG BasicTypeRegistry:146 - Adding type registration serializable -> org.hibernate.type.SerializableType@61e4f1cb
2015-08-10 10:45:01 DEBUG BasicTypeRegistry:146 - Adding type registration object -> org.hibernate.type.ObjectType@41c1ee01
2015-08-10 10:45:01 DEBUG BasicTypeRegistry:146 - Adding type registration java.lang.Object -> org.hibernate.type.ObjectType@41c1ee01
2015-08-10 10:45:01 DEBUG BasicTypeRegistry:146 - Adding type registration imm_date -> org.hibernate.type.AdaptedImmutableType@326b9b05
2015-08-10 10:45:01 DEBUG BasicTypeRegistry:146 - Adding type registration imm_time -> org.hibernate.type.AdaptedImmutableType@7bca7915
2015-08-10 10:45:01 DEBUG BasicTypeRegistry:146 - Adding type registration imm_timestamp -> org.hibernate.type.AdaptedImmutableType@13d664e7
2015-08-10 10:45:01 DEBUG BasicTypeRegistry:146 - Adding type registration imm_dbtimestamp -> org.hibernate.type.AdaptedImmutableType@6b22be33
2015-08-10 10:45:01 DEBUG BasicTypeRegistry:146 - Adding type registration imm_calendar -> org.hibernate.type.AdaptedImmutableType@5ffa3e1
2015-08-10 10:45:01 DEBUG BasicTypeRegistry:146 - Adding type registration imm_calendar_date -> org.hibernate.type.AdaptedImmutableType@2dd5609a
2015-08-10 10:45:01 DEBUG BasicTypeRegistry:146 - Adding type registration imm_binary -> org.hibernate.type.AdaptedImmutableType@d84d89b
2015-08-10 10:45:01 DEBUG BasicTypeRegistry:146 - Adding type registration imm_serializable -> org.hibernate.type.AdaptedImmutableType@73a92c3e
2015-08-10 10:45:01 INFO  Dialect:145 - HHH000400: Using dialect: org.hibernate.dialect.MySQLDialect
2015-08-10 10:45:01 INFO  ASTQueryTranslatorFactory:47 - HHH000397: Using ASTQueryTranslatorFactory
